day,month,year,home_team,away_team,home_score,away_score,tournament,winner,loser
11,6,2019,Azerbaijan,Slovakia,1,5,UEFA Euro qualification,Slovakia,Azerbaijan
11,6,2019,Hungary,Wales,1,0,UEFA Euro qualification,Hungary,Wales
11,6,2019,Iceland,Turkey,2,1,UEFA Euro qualification,Iceland,Turkey
11,6,2019,Albania,Moldova,2,0,UEFA Euro qualification,Albania,Moldova
11,6,2019,Andorra,France,0,4,UEFA Euro qualification,France,Andorra
11,6,2019,Kazakhstan,San Marino,4,0,UEFA Euro qualification,Kazakhstan,San Marino
11,6,2019,Belgium,Scotland,3,0,UEFA Euro qualification,Belgium,Scotland
11,6,2019,Russia,Cyprus,1,0,UEFA Euro qualification,Russia,Cyprus
11,6,2019,Italy,Bosnia and Herzegovina,2,1,UEFA Euro qualification,Italy,Bosnia and Herzegovina
11,6,2019,Liechtenstein,Finland,0,2,UEFA Euro qualification,Finland,Liechtenstein
11,6,2019,Greece,Armenia,2,3,UEFA Euro qualification,Armenia,Greece
11,6,2019,Algeria,Burundi,1,1,Friendly,Tie,Tie
11,6,2019,Benin,Guinea,1,0,Friendly,Benin,Guinea
11,6,2019,China PR,Tajikistan,1,0,Friendly,China PR,Tajikistan
11,6,2019,Croatia,Tunisia,1,2,Friendly,Tunisia,Croatia
11,6,2019,Hong Kong,Taiwan,0,2,Friendly,Taiwan,Hong Kong
11,6,2019,Jordan,Indonesia,4,1,Friendly,Jordan,Indonesia
11,6,2019,South Korea,Iran,1,1,Friendly,Tie,Tie
11,6,2019,Kyrgyzstan,Palestine,2,2,Friendly,Tie,Tie
11,6,2019,Singapore,Myanmar,1,2,Friendly,Myanmar,Singapore
11,6,2019,Uzbekistan,Syria,2,0,Friendly,Uzbekistan,Syria
11,6,2019,Bangladesh,Laos,0,0,FIFA World Cup qualification,Tie,Tie
11,6,2019,Brunei,Mongolia,2,1,FIFA World Cup qualification,Brunei,Mongolia
11,6,2019,Guam,Bhutan,5,0,FIFA World Cup qualification,Guam,Bhutan
11,6,2019,Pakistan,Cambodia,1,2,FIFA World Cup qualification,Cambodia,Pakistan
11,6,2019,Sri Lanka,Macau,3,0,FIFA World Cup qualification,Sri Lanka,Macau
11,6,2019,Malaysia,Timor-Leste,5,1,FIFA World Cup qualification,Malaysia,Timor-Leste
12,6,2019,Morocco,Gambia,0,1,Friendly,Gambia,Morocco
12,6,2019,Ynys Môn,Saint Helena,7,2,Friendly,Ynys Môn,Saint Helena
13,6,2019,Egypt,Tanzania,1,0,Friendly,Egypt,Tanzania
14,6,2019,Cameroon,Mali,1,1,Friendly,Tie,Tie
14,6,2019,Madagascar,Mauritania,1,3,Friendly,Mauritania,Madagascar
14,6,2019,Brazil,Bolivia,3,0,Copa América,Brazil,Bolivia
15,6,2019,Venezuela,Peru,0,0,Copa América,Tie,Tie
15,6,2019,Argentina,Colombia,0,2,Copa América,Colombia,Argentina
15,6,2019,Canada,Martinique,4,0,Gold Cup,Canada,Martinique
15,6,2019,Mexico,Cuba,7,0,Gold Cup,Mexico,Cuba
15,6,2019,Ghana,South Africa,0,0,Friendly,Tie,Tie
15,6,2019,Indonesia,Vanuatu,6,0,Friendly,Indonesia,Vanuatu
15,6,2019,Ivory Coast,Uganda,0,1,Friendly,Uganda,Ivory Coast
15,6,2019,Kenya,DR Congo,1,1,Friendly,Tie,Tie
15,6,2019,Tanzania,Zimbabwe,1,1,Friendly,Tie,Tie
16,6,2019,Jersey,Orkney,5,0,Inter Games Football Tournament,Jersey,Orkney
16,6,2019,Ynys Môn,Western Isles,2,1,Inter Games Football Tournament,Ynys Môn,Western Isles
16,6,2019,Alderney,Hitra,2,4,Inter Games Football Tournament,Hitra,Alderney
16,6,2019,Saint Helena,Shetland,1,6,Inter Games Football Tournament,Shetland,Saint Helena
16,6,2019,Paraguay,Qatar,2,2,Copa América,Tie,Tie
16,6,2019,Uruguay,Ecuador,4,0,Copa América,Uruguay,Ecuador
16,6,2019,Haiti,Bermuda,2,1,Gold Cup,Haiti,Bermuda
16,6,2019,Costa Rica,Nicaragua,4,0,Gold Cup,Costa Rica,Nicaragua
16,6,2019,Algeria,Mali,3,2,Friendly,Algeria,Mali
16,6,2019,Egypt,Guinea,3,1,Friendly,Egypt,Guinea
16,6,2019,Morocco,Zambia,2,3,Friendly,Zambia,Morocco
16,6,2019,Senegal,Nigeria,1,0,Friendly,Senegal,Nigeria
17,6,2019,Ynys Môn,Orkney,3,1,Inter Games Football Tournament,Ynys Môn,Orkney
17,6,2019,Jersey,Western Isles,7,0,Inter Games Football Tournament,Jersey,Western Isles
17,6,2019,Isle of Man,Hitra,7,1,Inter Games Football Tournament,Isle of Man,Hitra
17,6,2019,Guernsey,Shetland,2,1,Inter Games Football Tournament,Guernsey,Shetland
17,6,2019,Japan,Chile,0,4,Copa América,Chile,Japan
17,6,2019,Curaçao,El Salvador,0,1,Gold Cup,El Salvador,Curaçao
17,6,2019,Jamaica,Honduras,3,2,Gold Cup,Jamaica,Honduras
17,6,2019,Tunisia,Burundi,2,1,Friendly,Tunisia,Burundi
18,6,2019,Ynys Môn,Jersey,1,0,Inter Games Football Tournament,Ynys Môn,Jersey
18,6,2019,Western Isles,Orkney,1,2,Inter Games Football Tournament,Orkney,Western Isles
18,6,2019,Isle of Man,Alderney,6,1,Inter Games Football Tournament,Isle of Man,Alderney
18,6,2019,Guernsey,Saint Helena,9,0,Inter Games Football Tournament,Guernsey,Saint Helena
18,6,2019,Bolivia,Peru,1,3,Copa América,Peru,Bolivia
18,6,2019,Brazil,Venezuela,0,0,Copa América,Tie,Tie
18,6,2019,Panama,Trinidad and Tobago,2,0,Gold Cup,Panama,Trinidad and Tobago
18,6,2019,United States,Guyana,4,0,Gold Cup,United States,Guyana
18,6,2019,Benin,Mauritania,3,1,Friendly,Benin,Mauritania
19,6,2019,Colombia,Qatar,1,0,Copa América,Colombia,Qatar
19,6,2019,Argentina,Paraguay,1,1,Copa América,Tie,Tie
19,6,2019,Cuba,Martinique,0,3,Gold Cup,Martinique,Cuba
19,6,2019,Mexico,Canada,3,1,Gold Cup,Mexico,Canada
19,6,2019,Ivory Coast,Zambia,4,1,Friendly,Ivory Coast,Zambia
20,6,2019,Western Isles,Saint Helena,2,1,Inter Games Football Tournament,Western Isles,Saint Helena
20,6,2019,Orkney,Alderney,1,2,Inter Games Football Tournament,Alderney,Orkney
20,6,2019,Jersey,Hitra,3,1,Inter Games Football Tournament,Jersey,Hitra
20,6,2019,Ynys Môn,Shetland,2,1,Inter Games Football Tournament,Ynys Môn,Shetland
20,6,2019,Isle of Man,Guernsey,2,3,Inter Games Football Tournament,Guernsey,Isle of Man
20,6,2019,Uruguay,Japan,2,2,Copa América,Tie,Tie
20,6,2019,Nicaragua,Haiti,0,2,Gold Cup,Haiti,Nicaragua
20,6,2019,Costa Rica,Bermuda,2,1,Gold Cup,Costa Rica,Bermuda
21,6,2019,Shetland,Isle of Man,0,5,Inter Games Football Tournament,Isle of Man,Shetland
21,6,2019,Ynys Môn,Guernsey,2,1,Inter Games Football Tournament,Ynys Môn,Guernsey
21,6,2019,Egypt,Zimbabwe,1,0,African Cup of Nations,Egypt,Zimbabwe
21,6,2019,Ecuador,Chile,1,2,Copa América,Chile,Ecuador
21,6,2019,El Salvador,Jamaica,0,0,Gold Cup,Tie,Tie
21,6,2019,Honduras,Curaçao,0,1,Gold Cup,Curaçao,Honduras
22,6,2019,DR Congo,Uganda,0,2,African Cup of Nations,Uganda,DR Congo
22,6,2019,Nigeria,Burundi,1,0,African Cup of Nations,Nigeria,Burundi
22,6,2019,Guinea,Madagascar,2,2,African Cup of Nations,Tie,Tie
22,6,2019,Bolivia,Venezuela,1,3,Copa América,Venezuela,Bolivia
22,6,2019,Guyana,Panama,2,4,Gold Cup,Panama,Guyana
22,6,2019,United States,Trinidad and Tobago,6,0,Gold Cup,United States,Trinidad and Tobago
22,6,2019,Brazil,Peru,5,0,Copa América,Brazil,Peru
23,6,2019,Senegal,Tanzania,2,0,African Cup of Nations,Senegal,Tanzania
23,6,2019,Algeria,Kenya,2,0,African Cup of Nations,Algeria,Kenya
23,6,2019,Morocco,Namibia,1,0,African Cup of Nations,Morocco,Namibia
23,6,2019,Colombia,Paraguay,1,0,Copa América,Colombia,Paraguay
23,6,2019,Qatar,Argentina,0,2,Copa América,Argentina,Qatar
23,6,2019,Canada,Cuba,7,0,Gold Cup,Canada,Cuba
23,6,2019,Martinique,Mexico,2,3,Gold Cup,Mexico,Martinique
24,6,2019,Ivory Coast,South Africa,1,0,African Cup of Nations,Ivory Coast,South Africa
24,6,2019,Tunisia,Angola,1,1,African Cup of Nations,Tie,Tie
24,6,2019,Mali,Mauritania,4,1,African Cup of Nations,Mali,Mauritania
24,6,2019,Chile,Uruguay,0,1,Copa América,Uruguay,Chile
24,6,2019,Ecuador,Japan,1,1,Copa América,Tie,Tie
24,6,2019,Bermuda,Nicaragua,2,0,Gold Cup,Bermuda,Nicaragua
24,6,2019,Haiti,Costa Rica,2,1,Gold Cup,Haiti,Costa Rica
25,6,2019,Cameroon,Guinea-Bissau,2,0,African Cup of Nations,Cameroon,Guinea-Bissau
25,6,2019,Ghana,Benin,2,2,African Cup of Nations,Tie,Tie
25,6,2019,Jamaica,Curaçao,1,1,Gold Cup,Tie,Tie
25,6,2019,Honduras,El Salvador,4,0,Gold Cup,Honduras,El Salvador
26,6,2019,Uganda,Zimbabwe,1,1,African Cup of Nations,Tie,Tie
26,6,2019,Egypt,DR Congo,2,0,African Cup of Nations,Egypt,DR Congo
26,6,2019,Nigeria,Guinea,1,0,African Cup of Nations,Nigeria,Guinea
26,6,2019,Trinidad and Tobago,Guyana,1,1,Gold Cup,Tie,Tie
26,6,2019,United States,Panama,1,0,Gold Cup,United States,Panama
27,6,2019,Madagascar,Burundi,1,0,African Cup of Nations,Madagascar,Burundi
27,6,2019,Senegal,Algeria,0,1,African Cup of Nations,Algeria,Senegal
27,6,2019,Kenya,Tanzania,3,2,African Cup of Nations,Kenya,Tanzania
27,6,2019,Brazil,Paraguay,0,0,Copa América,Tie,Tie
28,6,2019,Morocco,Ivory Coast,1,0,African Cup of Nations,Morocco,Ivory Coast
28,6,2019,South Africa,Namibia,1,0,African Cup of Nations,South Africa,Namibia
28,6,2019,Tunisia,Mali,1,1,African Cup of Nations,Tie,Tie
28,6,2019,Colombia,Chile,0,0,Copa América,Tie,Tie
28,6,2019,Venezuela,Argentina,0,2,Copa América,Argentina,Venezuela
29,6,2019,Mauritania,Angola,0,0,African Cup of Nations,Tie,Tie
29,6,2019,Cameroon,Ghana,0,0,African Cup of Nations,Tie,Tie
29,6,2019,Benin,Guinea-Bissau,0,0,African Cup of Nations,Tie,Tie
29,6,2019,Uruguay,Peru,0,0,Copa América,Tie,Tie
29,6,2019,Haiti,Canada,3,2,Gold Cup,Haiti,Canada
29,6,2019,Mexico,Costa Rica,1,1,Gold Cup,Tie,Tie
30,6,2019,Egypt,Uganda,2,0,African Cup of Nations,Egypt,Uganda
30,6,2019,Zimbabwe,DR Congo,0,4,African Cup of Nations,DR Congo,Zimbabwe
30,6,2019,Burundi,Guinea,0,2,African Cup of Nations,Guinea,Burundi
30,6,2019,Madagascar,Nigeria,2,0,African Cup of Nations,Madagascar,Nigeria
30,6,2019,Jamaica,Panama,1,0,Gold Cup,Jamaica,Panama
30,6,2019,United States,Curaçao,1,0,Gold Cup,United States,Curaçao
1,7,2019,Kenya,Senegal,0,3,African Cup of Nations,Senegal,Kenya
1,7,2019,Tanzania,Algeria,0,3,African Cup of Nations,Algeria,Tanzania
1,7,2019,Namibia,Ivory Coast,1,4,African Cup of Nations,Ivory Coast,Namibia
1,7,2019,South Africa,Morocco,0,1,African Cup of Nations,Morocco,South Africa
2,7,2019,Angola,Mali,0,1,African Cup of Nations,Mali,Angola
2,7,2019,Mauritania,Tunisia,0,0,African Cup of Nations,Tie,Tie
2,7,2019,Benin,Cameroon,0,0,African Cup of Nations,Tie,Tie
2,7,2019,Guinea-Bissau,Ghana,0,2,African Cup of Nations,Ghana,Guinea-Bissau
2,7,2019,Brazil,Argentina,2,0,Copa América,Brazil,Argentina
2,7,2019,Haiti,Mexico,0,1,Gold Cup,Mexico,Haiti
3,7,2019,Chile,Peru,0,3,Copa América,Peru,Chile
3,7,2019,United States,Jamaica,3,1,Gold Cup,United States,Jamaica
5,7,2019,Morocco,Benin,1,1,African Cup of Nations,Tie,Tie
5,7,2019,Uganda,Senegal,0,1,African Cup of Nations,Senegal,Uganda
6,7,2019,Egypt,South Africa,0,1,African Cup of Nations,South Africa,Egypt
6,7,2019,Nigeria,Cameroon,3,2,African Cup of Nations,Nigeria,Cameroon
6,7,2019,Argentina,Chile,2,1,Copa América,Argentina,Chile
7,7,2019,Algeria,Guinea,3,0,African Cup of Nations,Algeria,Guinea
7,7,2019,Madagascar,DR Congo,2,2,African Cup of Nations,Tie,Tie
7,7,2019,Brazil,Peru,3,1,Copa América,Brazil,Peru
7,7,2019,United States,Mexico,0,1,Gold Cup,Mexico,United States
7,7,2019,India,Tajikistan,2,4,Intercontinental Cup,Tajikistan,India
8,7,2019,Ghana,Tunisia,1,1,African Cup of Nations,Tie,Tie
8,7,2019,Mali,Ivory Coast,0,1,African Cup of Nations,Ivory Coast,Mali
8,7,2019,Samoa,Papua New Guinea,0,6,Pacific Games,Papua New Guinea,Samoa
8,7,2019,American Samoa,New Caledonia,0,5,Pacific Games,New Caledonia,American Samoa
8,7,2019,Tuvalu,Solomon Islands,0,13,Pacific Games,Solomon Islands,Tuvalu
8,7,2019,Tahiti,Fiji,1,2,Pacific Games,Fiji,Tahiti
8,7,2019,Syria,North Korea,5,2,Intercontinental Cup,Syria,North Korea
10,7,2019,Nigeria,South Africa,2,1,African Cup of Nations,Nigeria,South Africa
10,7,2019,Senegal,Benin,1,0,African Cup of Nations,Senegal,Benin
10,7,2019,Papua New Guinea,Vanuatu,2,0,Pacific Games,Papua New Guinea,Vanuatu
10,7,2019,Tuvalu,Tahiti,0,7,Pacific Games,Tahiti,Tuvalu
10,7,2019,American Samoa,Fiji,0,9,Pacific Games,Fiji,American Samoa
10,7,2019,Solomon Islands,New Caledonia,0,2,Pacific Games,New Caledonia,Solomon Islands
10,7,2019,Tajikistan,Syria,2,0,Intercontinental Cup,Tajikistan,Syria
11,7,2019,Ivory Coast,Algeria,1,1,African Cup of Nations,Tie,Tie
11,7,2019,Madagascar,Tunisia,0,3,African Cup of Nations,Tunisia,Madagascar
12,7,2019,Samoa,Tonga,2,0,Pacific Games,Samoa,Tonga
12,7,2019,American Samoa,Tuvalu,1,1,Pacific Games,Tie,Tie
12,7,2019,Solomon Islands,Tahiti,0,3,Pacific Games,Tahiti,Solomon Islands
12,7,2019,New Caledonia,Fiji,1,0,Pacific Games,New Caledonia,Fiji
13,7,2019,India,North Korea,2,5,Intercontinental Cup,North Korea,India
14,7,2019,Algeria,Nigeria,2,1,African Cup of Nations,Algeria,Nigeria
14,7,2019,Senegal,Tunisia,1,0,African Cup of Nations,Senegal,Tunisia
15,7,2019,Tonga,Vanuatu,0,14,Pacific Games,Vanuatu,Tonga
15,7,2019,Fiji,Tuvalu,10,1,Pacific Games,Fiji,Tuvalu
15,7,2019,Solomon Islands,American Samoa,13,0,Pacific Games,Solomon Islands,American Samoa
15,7,2019,Tahiti,New Caledonia,0,3,Pacific Games,New Caledonia,Tahiti
15,7,2019,North Korea,Tajikistan,1,0,Intercontinental Cup,North Korea,Tajikistan
16,7,2019,India,Syria,1,1,Intercontinental Cup,Tie,Tie
17,7,2019,Tunisia,Nigeria,0,1,African Cup of Nations,Nigeria,Tunisia
18,7,2019,Papua New Guinea,Tonga,8,0,Pacific Games,Papua New Guinea,Tonga
18,7,2019,Samoa,Vanuatu,0,11,Pacific Games,Vanuatu,Samoa
18,7,2019,New Caledonia,Tuvalu,11,0,Pacific Games,New Caledonia,Tuvalu
18,7,2019,American Samoa,Tahiti,8,1,Pacific Games,American Samoa,Tahiti
18,7,2019,Fiji,Solomon Islands,4,4,Pacific Games,Tie,Tie
19,7,2019,Senegal,Algeria,0,1,African Cup of Nations,Algeria,Senegal
19,7,2019,Tajikistan,North Korea,0,1,Intercontinental Cup,North Korea,Tajikistan
20,7,2019,Papua New Guinea,Fiji,1,1,Pacific Games,Tie,Tie
21,7,2019,Equatorial Guinea,Liberia,1,1,Friendly,Tie,Tie
26,7,2019,Djibouti,Ethiopia,0,1,African Nations Championship qualification,Ethiopia,Djibouti
26,7,2019,Botswana,Zambia,0,0,African Nations Championship qualification,Tie,Tie
26,7,2019,Comoros,Namibia,0,2,African Nations Championship qualification,Namibia,Comoros
27,7,2019,Burundi,South Sudan,2,0,African Nations Championship qualification,Burundi,South Sudan
27,7,2019,Somalia,Uganda,1,3,African Nations Championship qualification,Uganda,Somalia
27,7,2019,Cape Verde,Mauritania,0,0,African Nations Championship qualification,Tie,Tie
27,7,2019,Guinea-Bissau,Mali,0,4,African Nations Championship qualification,Mali,Guinea-Bissau
28,7,2019,Chad,Equatorial Guinea,3,3,African Nations Championship qualification,Tie,Tie
28,7,2019,Tanzania,Kenya,0,0,African Nations Championship qualification,Tie,Tie
28,7,2019,Lesotho,South Africa,3,2,African Nations Championship qualification,Lesotho,South Africa
28,7,2019,Madagascar,Mozambique,1,0,African Nations Championship qualification,Madagascar,Mozambique
28,7,2019,Eswatini,Angola,1,1,African Nations Championship qualification,Tie,Tie
28,7,2019,Liberia,Senegal,1,0,African Nations Championship qualification,Liberia,Senegal
28,7,2019,Benin,Togo,0,0,African Nations Championship qualification,Tie,Tie
29,7,2019,Mauritius,Zimbabwe,0,4,African Nations Championship qualification,Zimbabwe,Mauritius
3,8,2019,Uganda,Somalia,4,1,African Nations Championship qualification,Uganda,Somalia
3,8,2019,Angola,Eswatini,1,1,African Nations Championship qualification,Tie,Tie
3,8,2019,Zambia,Botswana,3,2,African Nations Championship qualification,Zambia,Botswana
3,8,2019,Mauritania,Cape Verde,2,1,African Nations Championship qualification,Mauritania,Cape Verde
3,8,2019,Senegal,Liberia,3,0,African Nations Championship qualification,Senegal,Liberia
4,8,2019,Equatorial Guinea,Chad,2,1,African Nations Championship qualification,Equatorial Guinea,Chad
4,8,2019,Ethiopia,Djibouti,4,3,African Nations Championship qualification,Ethiopia,Djibouti
4,8,2019,Kenya,Tanzania,0,0,African Nations Championship qualification,Tie,Tie
4,8,2019,South Sudan,Burundi,1,2,African Nations Championship qualification,Burundi,South Sudan
4,8,2019,Mozambique,Madagascar,3,2,African Nations Championship qualification,Mozambique,Madagascar
4,8,2019,Namibia,Comoros,0,0,African Nations Championship qualification,Tie,Tie
4,8,2019,South Africa,Lesotho,0,3,African Nations Championship qualification,Lesotho,South Africa
4,8,2019,Zimbabwe,Mauritius,3,1,African Nations Championship qualification,Zimbabwe,Mauritius
4,8,2019,Mali,Guinea-Bissau,3,0,African Nations Championship qualification,Mali,Guinea-Bissau
4,8,2019,Togo,Benin,1,0,African Nations Championship qualification,Togo,Benin
11,8,2019,Saint Vincent and the Grenadines,Trinidad and Tobago,1,0,Friendly,Saint Vincent and the Grenadines,Trinidad and Tobago
14,8,2019,Dominican Republic,Guatemala,0,0,Friendly,Tie,Tie
27,8,2019,Saint Kitts and Nevis,Antigua and Barbuda,4,3,Friendly,Saint Kitts and Nevis,Antigua and Barbuda
28,8,2019,Belize,Saint Vincent and the Grenadines,1,1,Friendly,Tie,Tie
28,8,2019,Taiwan,Guam,3,0,Friendly,Taiwan,Guam
29,8,2019,United Arab Emirates,Dominican Republic,4,0,Friendly,United Arab Emirates,Dominican Republic
30,8,2019,Belize,Saint Vincent and the Grenadines,1,0,Friendly,Belize,Saint Vincent and the Grenadines
30,8,2019,China PR,Myanmar,4,1,Friendly,China PR,Myanmar
30,8,2019,Malaysia,Jordan,0,1,Friendly,Jordan,Malaysia
31,8,2019,United Arab Emirates,Sri Lanka,5,1,Friendly,United Arab Emirates,Sri Lanka
4,9,2019,Libya,Burkina Faso,0,1,Friendly,Burkina Faso,Libya
4,9,2019,Burundi,Tanzania,1,1,FIFA World Cup qualification,Tie,Tie
4,9,2019,Djibouti,Eswatini,2,1,FIFA World Cup qualification,Djibouti,Eswatini
4,9,2019,Eritrea,Namibia,1,2,FIFA World Cup qualification,Namibia,Eritrea
4,9,2019,Ethiopia,Lesotho,0,0,FIFA World Cup qualification,Tie,Tie
4,9,2019,Liberia,Sierra Leone,3,1,FIFA World Cup qualification,Liberia,Sierra Leone
4,9,2019,Mauritius,Mozambique,0,1,FIFA World Cup qualification,Mozambique,Mauritius
4,9,2019,São Tomé and Príncipe,Guinea-Bissau,0,1,FIFA World Cup qualification,Guinea-Bissau,São Tomé and Príncipe
4,9,2019,South Sudan,Equatorial Guinea,1,1,FIFA World Cup qualification,Tie,Tie
5,9,2019,Argentina,Chile,0,0,Friendly,Tie,Tie
5,9,2019,Honduras,Puerto Rico,4,0,Friendly,Honduras,Puerto Rico
5,9,2019,South Korea,Georgia,2,2,Friendly,Tie,Tie
5,9,2019,Montenegro,Hungary,2,1,Friendly,Montenegro,Hungary
5,9,2019,Northern Ireland,Luxembourg,1,0,Friendly,Northern Ireland,Luxembourg
5,9,2019,Peru,Ecuador,0,1,Friendly,Ecuador,Peru
5,9,2019,Saudi Arabia,Mali,1,1,Friendly,Tie,Tie
5,9,2019,Republic of Ireland,Switzerland,1,1,UEFA Euro qualification,Tie,Tie
5,9,2019,Gibraltar,Denmark,0,6,UEFA Euro qualification,Denmark,Gibraltar
5,9,2019,Faroe Islands,Sweden,0,4,UEFA Euro qualification,Sweden,Faroe Islands
5,9,2019,Norway,Malta,2,0,UEFA Euro qualification,Norway,Malta
5,9,2019,Romania,Spain,1,2,UEFA Euro qualification,Spain,Romania
5,9,2019,Israel,North Macedonia,1,1,UEFA Euro qualification,Tie,Tie
5,9,2019,Armenia,Italy,1,3,UEFA Euro qualification,Italy,Armenia
5,9,2019,Bosnia and Herzegovina,Liechtenstein,5,0,UEFA Euro qualification,Bosnia and Herzegovina,Liechtenstein
5,9,2019,Finland,Greece,1,0,UEFA Euro qualification,Finland,Greece
5,9,2019,Japan,Paraguay,2,0,Kirin Challenge Cup,Japan,Paraguay
5,9,2019,Bermuda,Panama,1,4,CONCACAF Nations League,Panama,Bermuda
5,9,2019,Grenada,Saint Kitts and Nevis,2,1,CONCACAF Nations League,Grenada,Saint Kitts and Nevis
5,9,2019,French Guiana,Belize,3,0,CONCACAF Nations League,French Guiana,Belize
5,9,2019,Dominica,Suriname,1,2,CONCACAF Nations League,Suriname,Dominica
5,9,2019,United States Virgin Islands,Cayman Islands,0,2,CONCACAF Nations League,Cayman Islands,United States Virgin Islands
5,9,2019,Barbados,Saint Martin,4,0,CONCACAF Nations League,Barbados,Saint Martin
5,9,2019,Guatemala,Anguilla,10,0,CONCACAF Nations League,Guatemala,Anguilla
5,9,2019,Guam,Maldives,0,1,FIFA World Cup qualification,Maldives,Guam
5,9,2019,Philippines,Syria,2,5,FIFA World Cup qualification,Syria,Philippines
5,9,2019,Taiwan,Jordan,1,2,FIFA World Cup qualification,Jordan,Taiwan
5,9,2019,Kuwait,Nepal,7,0,FIFA World Cup qualification,Kuwait,Nepal
5,9,2019,Cambodia,Hong Kong,1,1,FIFA World Cup qualification,Tie,Tie
5,9,2019,Bahrain,Iraq,1,1,FIFA World Cup qualification,Tie,Tie
5,9,2019,Palestine,Uzbekistan,2,0,FIFA World Cup qualification,Palestine,Uzbekistan
5,9,2019,Singapore,Yemen,2,2,FIFA World Cup qualification,Tie,Tie
5,9,2019,India,Oman,1,2,FIFA World Cup qualification,Oman,India
5,9,2019,Qatar,Afghanistan,6,0,FIFA World Cup qualification,Qatar,Afghanistan
5,9,2019,Mongolia,Myanmar,1,0,FIFA World Cup qualification,Mongolia,Myanmar
5,9,2019,Tajikistan,Kyrgyzstan,1,0,FIFA World Cup qualification,Tajikistan,Kyrgyzstan
5,9,2019,Thailand,Vietnam,0,0,FIFA World Cup qualification,Tie,Tie
5,9,2019,Indonesia,Malaysia,2,3,FIFA World Cup qualification,Malaysia,Indonesia
5,9,2019,North Korea,Lebanon,2,0,FIFA World Cup qualification,North Korea,Lebanon
5,9,2019,Sri Lanka,Turkmenistan,0,2,FIFA World Cup qualification,Turkmenistan,Sri Lanka
5,9,2019,Chad,Sudan,1,3,FIFA World Cup qualification,Sudan,Chad
5,9,2019,Seychelles,Rwanda,0,3,FIFA World Cup qualification,Rwanda,Seychelles
5,9,2019,Somalia,Zimbabwe,1,0,FIFA World Cup qualification,Somalia,Zimbabwe
6,9,2019,Brazil,Colombia,2,2,Friendly,Tie,Tie
6,9,2019,Costa Rica,Uruguay,1,2,Friendly,Uruguay,Costa Rica
6,9,2019,Ivory Coast,Benin,1,2,Friendly,Benin,Ivory Coast
6,9,2019,Morocco,Burkina Faso,1,1,Friendly,Tie,Tie
6,9,2019,Tunisia,Mauritania,1,0,Friendly,Tunisia,Mauritania
6,9,2019,United States,Mexico,0,3,Friendly,Mexico,United States
6,9,2019,Estonia,Belarus,1,2,UEFA Euro qualification,Belarus,Estonia
6,9,2019,Germany,Netherlands,2,4,UEFA Euro qualification,Netherlands,Germany
6,9,2019,Wales,Azerbaijan,2,1,UEFA Euro qualification,Wales,Azerbaijan
6,9,2019,Slovakia,Croatia,0,4,UEFA Euro qualification,Croatia,Slovakia
6,9,2019,Austria,Latvia,6,0,UEFA Euro qualification,Austria,Latvia
6,9,2019,Slovenia,Poland,2,0,UEFA Euro qualification,Slovenia,Poland
6,9,2019,Cyprus,Kazakhstan,1,1,UEFA Euro qualification,Tie,Tie
6,9,2019,Scotland,Russia,1,2,UEFA Euro qualification,Russia,Scotland
6,9,2019,San Marino,Belgium,0,4,UEFA Euro qualification,Belgium,San Marino
6,9,2019,Martinique,Trinidad and Tobago,1,1,CONCACAF Nations League,Tie,Tie
6,9,2019,Aruba,Guyana,0,1,CONCACAF Nations League,Guyana,Aruba
6,9,2019,Jamaica,Antigua and Barbuda,6,0,CONCACAF Nations League,Jamaica,Antigua and Barbuda
6,9,2019,Nicaragua,Saint Vincent and the Grenadines,1,1,CONCACAF Nations League,Tie,Tie
6,9,2019,Bonaire,British Virgin Islands,4,2,CONCACAF Nations League,Bonaire,British Virgin Islands
6,9,2019,Comoros,Togo,1,1,FIFA World Cup qualification,Tie,Tie
